codice,anno,lunghezza,duso,dtipologia2,nomequart,geo_point_2d,zona_fiu,length,tipologia2,geometry
1445,Precedente 31/12/2021,106.0,Pedonale-Ciclabile,area pedonale,Santo Stefano,"{ ""lon"": 11.342686986530051, ""lat"": 44.4940016717159 }",GALVANI,0.435633934491282,Pedonale-Ciclabile,"LINESTRING (11.3426850269327 44.4940030409827, 11.3426889461274 44.4940003024491)"
812,Precedente 31/12/2021,195.0,Ciclabile,corsia ciclabile su strada,Borgo Panigale - Reno,"{ ""lon"": 11.310478380251308, ""lat"": 44.49815185212924 }",BARCA,193.75591340455122,Ciclabile,"LINESTRING (11.3092688960187 44.4982026279923, 11.3098451539376 44.4981801614508, 11.3104540979428 44.4981603393269, 11.3110680556633 44.4981330844444, 11.3112582490672 44.4981247838427, 11.3116328361475 44.4980668072898, 11.311673605647258 44.49803473436962)"
993,Precedente 31/12/2021,260.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Savena,"{ ""lon"": 11.377303939466023, ""lat"": 44.486610076293715 }",FOSSOLO - DUE MADONNE,0.045264819324193,Pedonale-Ciclabile,"LINESTRING (11.377303661499045 44.48661011973343, 11.377304217433 44.486610032854)"
884,Precedente 31/12/2021,127.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Navile,"{ ""lon"": 11.342599825095565, ""lat"": 44.518806414597954 }",BOLOGNINA,126.76834360928031,Pedonale-Ciclabile,"LINESTRING (11.3430249970134 44.5192789946036, 11.3428778113013 44.5191370619554, 11.3427133475031 44.518965569168, 11.3425685395597 44.518802881886, 11.342516763772 44.5187257417699, 11.3422152957119 44.5182995765378)"
781,Precedente 31/12/2021,222.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Borgo Panigale - Reno,"{ ""lon"": 11.289604342704102, ""lat"": 44.497392930409553 }",BARCA,327.2006145499667,Pedonale-Ciclabile,"LINESTRING (11.29005318556329 44.498763904185346, 11.289949584411035 44.498666495479945, 11.28973765016318 44.497825511635256, 11.289615450013669 44.49729762556218, 11.28975751918038 44.49721200842787, 11.2897208797733 44.49705411565968, 11.289461809160693 44.49696209781959, 11.289267325224932 44.49660132454166, 11.28913426499793 44.49628196668608, 11.2891357842616 44.496223261, 11.2891769615979 44.4961873479075, 11.2891942625325 44.496142739461, 11.2891937612218 44.496081684305)"
1605,Precedente 31/12/2021,112.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.285943437003265, ""lat"": 44.509759678120602 }",CASTELDEBOLE - PONTELUNGO,112.2982763151701,Ciclabile,"LINESTRING (11.2862915260414 44.5094776496849, 11.2862493808879 44.5094620517096, 11.286149007256 44.5094105459954, 11.2860935469238 44.5094725889231, 11.2859125954884 44.5097807753472, 11.2857173998362 44.5101196986342, 11.2856714621474 44.5102285816481)"
470,Precedente 31/12/2021,265.0,Percorso naturalistico,sterrato,San Donato - San Vitale,"{ ""lon"": 11.388051171972043, ""lat"": 44.498965261195664 }",CIRENAICA - MASSARENTI - SCANDELLARA,264.7458089804609,Percorso naturalistico,"LINESTRING (11.389485583117 44.4986953977091, 11.3891060864618 44.4988248243502, 11.3883971169835 44.4990411325928, 11.388048839531 44.4991405379751, 11.3879685098517 44.4991562322538, 11.3878961882924 44.4991545602854, 11.3878324142804 44.4991333728172, 11.3877811753238 44.4990905330163, 11.3877412399667 44.4990391190493, 11.3876882334295 44.4989524665742, 11.3876362371809 44.4988908497833, 11.3875883295676 44.4988583840714, 11.3875178148749 44.4988430666072, 11.3874206749696 44.4988566986215, 11.3873300453566 44.4988810577954, 11.3872508580204 44.4989051919964, 11.3870671926363 44.4989652460687, 11.3869516027643 44.4990095944452, 11.3868745072138 44.4990501073479, 11.3868056383434 44.4991171412344, 11.3867532300036 44.4991664051898, 11.3866936286943 44.4992147843625)"
384,Precedente 31/12/2021,588.0,Percorso naturalistico,sterrato,Navile,"{ ""lon"": 11.340621762532203, ""lat"": 44.529673108722697 }",BERTALIA - NOCE,587.0506807552615,Percorso naturalistico,"LINESTRING (11.3423533815281 44.5319711083454, 11.3422078639917 44.5317365495755, 11.3421207559459 44.5315712169581, 11.342062733925 44.5314383800074, 11.3420202865228 44.5313096934346, 11.3419826632946 44.5312202689051, 11.3419329005141 44.5310606695033, 11.3418885706507 44.5309581779661, 11.3418457768004 44.5308930709661, 11.3417704341254 44.5307868434436, 11.341546583185 44.5305209171393, 11.3413872615082 44.5303882035203, 11.3413248242027 44.5303509225549, 11.3411945217529 44.5302539402495, 11.3410162491901 44.5300871585427, 11.3406375181238 44.5297620583285, 11.3404968392962 44.5296314433996, 11.3403834719495 44.5295066756765, 11.3402700425633 44.5293802900528, 11.3399644321723 44.5290212771741, 11.3397446522443 44.5287199704016, 11.3396005349168 44.5285039955144, 11.3394913774885 44.5283710096491, 11.3393824856289 44.5282444503595, 11.3392840501621 44.5281530946908, 11.3392557019178 44.5281214750445, 11.3391523342025 44.5279641823889, 11.3390880302561 44.5278801566125, 11.3389860421729 44.5277566415774, 11.338943262251 44.5277027644905, 11.3389255943762 44.5276564207295, 11.3389140326287 44.5275938439932, 11.3389172316352 44.5275615649208, 11.3389417852752 44.5274998545386, 11.3389848511854 44.5273942775952)"
2071,Precedente 31/12/2021,290.0,Ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.401334720213502, ""lat"": 44.494258727178796 }",CROCE DEL BIACCO - ROVERI,290.33225967731175,Ciclabile,"LINESTRING (11.4007632900333 44.4933774617441, 11.401752336751 44.4948978012669, 11.4013591615342 44.4943057358818, 11.4012651244147 44.4941619896331, 11.4011947373935 44.4940515498603)"
874,Precedente 31/12/2021,495.0,Itinerario ciclabile,promiscuo veicolare,Navile,"{ ""lon"": 11.336916456877965, ""lat"": 44.519332854542952 }",BOLOGNINA,494.7077882468693,Itinerario ciclabile,"LINESTRING (11.336110092538 44.5171407574096, 11.3360734485128 44.5174392308247, 11.3361000362547 44.5176740925362, 11.3361636695263 44.5178707171098, 11.3366088034142 44.5192620129719, 11.3367124719011 44.5195893835524, 11.3367738731221 44.5197843822952, 11.3368238662711 44.5198882942393, 11.3368730689825 44.5199725413484, 11.3369604041955 44.5200931674316, 11.3370338533919 44.5201725474352, 11.3371132223918 44.5202474296677, 11.3372518281463 44.5203516917128, 11.3374330685644 44.5204528947295, 11.3375728711516 44.5205112236502, 11.3377030836056 44.5205588196676, 11.3378328451185 44.5205954951361, 11.3379621809128 44.5206212406221, 11.3382876100455 44.5206604677898, 11.3384597974901 44.5206875372179, 11.3385745998333 44.5207310956599, 11.3386037324778 44.520772025856)"
1506,Precedente 31/12/2021,40.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Borgo Panigale - Reno,"{ ""lon"": 11.283524100968961, ""lat"": 44.514521438262207 }",BORGO PANIGALE,39.85881052930651,Pedonale-Ciclabile,"LINESTRING (11.2837493796017 44.514446533686, 11.2837115980426 44.514451457518, 11.2833007204377 44.5146040141911)"
2177,Precedente 31/12/2021,860.0,Ciclabile,corsia preferenziale bus/bici,Santo Stefano,"{ ""lon"": 11.356982468683849, ""lat"": 44.4842408597804 }",MURRI,77.40503660191351,Ciclabile,"LINESTRING (11.3573333322847 44.483999583618, 11.356631605083 44.4844821359428)"
2250,2022,422.0,Itinerario ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.313120219472122, ""lat"": 44.492782362146322 }",SARAGOZZA - SAN LUCA,422.20808183190167,Itinerario ciclabile,"LINESTRING (11.3142136351752 44.4945114304257, 11.3133453739601 44.4931365361234, 11.3125403136359 44.4918789149736, 11.3120397573403 44.4910453404913)"
449,Precedente 31/12/2021,207.0,Ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.354464193159412, ""lat"": 44.505701649431757 }",SAN DONATO VECCHIO,179.0936446062062,Ciclabile,"MULTILINESTRING ((11.35408832480169 44.504938340444504, 11.3542212669713 44.5052031307357, 11.354425981991575 44.505619399790675), (11.354426202231869 44.50561984913495, 11.3545285974336 44.5058298780761, 11.354773827791655 44.506342104266935), (11.354795932380613 44.50638627855296, 11.354854900924853 44.50650407290361))"
1925,Precedente 31/12/2021,387.0,Ciclabile,corsia preferenziale bus/bici,Porto - Saragozza,"{ ""lon"": 11.331306289312451, ""lat"": 44.494152301350049 }",MALPIGHI,84.47689220533246,Ciclabile,"LINESTRING (11.3318196658725 44.4940550535284, 11.3307929127524 44.4942495491717)"
2001,Precedente 31/12/2021,145.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.311925269636959, ""lat"": 44.492489137110546 }",SARAGOZZA - SAN LUCA,144.5093413592287,Ciclabile,"LINESTRING (11.3119174702151 44.4931266084058, 11.3118501635324 44.4929830384586, 11.3120117618572 44.4918398548084)"
2076,Precedente 31/12/2021,1111.0,Itinerario ciclabile,corsia ciclabile su strada,Borgo Panigale - Reno,"{ ""lon"": 11.247736327677284, ""lat"": 44.526802796008958 }",BIRRA - BARGELLINO - LAVINO,319.36943595812744,Itinerario ciclabile,"LINESTRING (11.245916385699 44.5274133442432, 11.2467584896276 44.5271227674643, 11.2471019493749 44.5270079398303, 11.2483376571696 44.526604448478, 11.249559589873238 44.52620210606227)"
790,Precedente 31/12/2021,95.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Borgo Panigale - Reno,"{ ""lon"": 11.293930104584669, ""lat"": 44.498492159378458 }",BARCA,94.85293546459535,Pedonale-Ciclabile,"LINESTRING (11.2933660456853 44.4986300237474, 11.2935416034711 44.4985870847997, 11.2942276074637 44.4984201985757, 11.2944935511336 44.4983518513802)"
804,Precedente 31/12/2021,66.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.302251682859051, ""lat"": 44.501606353398678 }",BARCA,9.868582058e-05,Ciclabile,"LINESTRING (11.302251683060216 44.50160635381874, 11.302251682657888 44.50160635297862)"
804,Precedente 31/12/2021,66.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.302257327046991, ""lat"": 44.501618139208077 }",SANTA VIOLA,0.538055819042745,Ciclabile,"LINESTRING (11.3022584238327 44.5016204294414, 11.30225623026128 44.501615848974744)"
394,2022,111.0,Itinerario ciclabile,corsia ciclabile su strada,Navile,"{ ""lon"": 11.321827870091242, ""lat"": 44.520636714573719 }",BERTALIA - NOCE,111.47529677235102,Itinerario ciclabile,"LINESTRING (11.321678141135 44.5211270944889, 11.3217032260729 44.5210213499688, 11.3219850211652 44.5201484094517)"
1826,Precedente 31/12/2021,922.0,Ciclabile,corsia preferenziale bus/bici,Porto - Saragozza,"{ ""lon"": 11.326821379371765, ""lat"": 44.49931937518366 }",SAFFI,0.723504104233641,Ciclabile,"LINESTRING (11.3268172951519 44.499320808179, 11.326825463591632 44.49931794218831)"
867,Precedente 31/12/2021,34.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Navile,"{ ""lon"": 11.336219737772646, ""lat"": 44.517050046594527 }",BOLOGNINA,34.276178906896185,Pedonale-Ciclabile,"LINESTRING (11.3361804485427 44.5169272881993, 11.3362124352885 44.5169399562783, 11.3362341652383 44.5169563277321, 11.3362519400401 44.5169751024431, 11.3362648027392 44.5169928168716, 11.3362741153769 44.5170205245517, 11.336272490533 44.517043118218, 11.3362622648225 44.5170711638396, 11.3362398017453 44.5170971461357, 11.336210642741 44.5171180357816, 11.3361731797125 44.5171338826605, 11.336109942705 44.517140735814)"
2162,Precedente 31/12/2021,123.0,Ciclabile,corsia preferenziale bus/bici,Porto - Saragozza,"{ ""lon"": 11.344383189062698, ""lat"": 44.504995930296559 }",MARCONI,122.59956824688713,Ciclabile,"LINESTRING (11.3451369657334 44.5048804849644, 11.343629412392 44.5051113756287)"
1528,Precedente 31/12/2021,970.0,Pedonale-Ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.369128358099733, ""lat"": 44.485624269028946 }",CIRENAICA - MASSARENTI - SCANDELLARA,0.644399744638621,Itinerario ciclabile,"LINESTRING (11.369126629770868 44.485621646739396, 11.3691300864286 44.4856268913185)"
1528,Precedente 31/12/2021,970.0,Pedonale-Ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.369125305183703, ""lat"": 44.485619637022864 }",CIRENAICA - MASSARENTI - SCANDELLARA,0.493866452397873,Itinerario ciclabile,"LINESTRING (11.369123980596537 44.48561762730634, 11.369126629770868 44.485621646739396)"
707,Precedente 31/12/2021,214.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Borgo Panigale - Reno,"{ ""lon"": 11.272446987725317, ""lat"": 44.521529010825937 }",BORGO PANIGALE,213.91568012031803,Pedonale-Ciclabile,"LINESTRING (11.2730011782857 44.5224078915616, 11.2723935091464 44.5214323706297, 11.2718809183215 44.5206577581693)"
1062,Precedente 31/12/2021,102.0,Pedonale-Ciclabile,area pedonale,Porto - Saragozza,"{ ""lon"": 11.336203860887451, ""lat"": 44.495624374927736 }",MALPIGHI,101.76723088533494,Pedonale-Ciclabile,"LINESTRING (11.3368364915796 44.4956301823626, 11.3367231251963 44.4956524179352, 11.3366068647224 44.495654799422, 11.336522409105 44.4956523612421, 11.3363520861564 44.495642373252, 11.3360295520454 44.4956208192894, 11.3358922801467 44.4956069759333, 11.3357344953939 44.4955893843331, 11.3355728707327 44.4955565851009)"
2190,Precedente 31/12/2021,128.0,Pedonale-Ciclabile,area pedonale,Porto - Saragozza,"{ ""lon"": 11.341410037376999, ""lat"": 44.4961177589974 }",MALPIGHI,128.1506279982635,Pedonale-Ciclabile,"LINESTRING (11.3411298440779 44.4956852785367, 11.3411846537425 44.4959568626721, 11.3411971859721 44.4959905891564, 11.3413775560587 44.4959608973673, 11.3414454204942 44.495981497383, 11.3416464942183 44.4965293053262, 11.3416132900743 44.4966185073556)"
2177,Precedente 31/12/2021,860.0,Ciclabile,corsia preferenziale bus/bici,Santo Stefano,"{ ""lon"": 11.359088308666049, ""lat"": 44.482769076370403 }",MURRI,83.65782560582242,Ciclabile,"LINESTRING (11.359466996826 44.4825079312072, 11.3587096205061 44.4830302215336)"
2090,Precedente 31/12/2021,446.0,Ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.414026425133475, ""lat"": 44.507527875888414 }",CROCE DEL BIACCO - ROVERI,108.47342182907227,Ciclabile,"LINESTRING (11.4133536837683 44.5074485936388, 11.4137051508743 44.5074873390951, 11.4140079340689 44.5075246229785, 11.4146986921369 44.5076111772356)"
823,Precedente 31/12/2021,33.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Borgo Panigale - Reno,"{ ""lon"": 11.31058955417039, ""lat"": 44.495687155746609 }",BARCA,5.5840672306e-05,Pedonale-Ciclabile,"LINESTRING (11.31058955449508 44.49568715584213, 11.3105895538457 44.4956871556511)"
823,Precedente 31/12/2021,33.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Porto - Saragozza,"{ ""lon"": 11.310589763112304, ""lat"": 44.495687217211938 }",SARAGOZZA - SAN LUCA,0.03586117345554,Pedonale-Ciclabile,"LINESTRING (11.3105899716291 44.4956872785522, 11.310589554595508 44.49568715587167)"
924,Precedente 31/12/2021,128.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.358279183871561, ""lat"": 44.502970554782699 }",SAN DONATO VECCHIO,128.212826013898,Ciclabile,"LINESTRING (11.3586115791021 44.5034935919426, 11.3580208995082 44.5025753175651, 11.3579972771647 44.502517478485, 11.3580028287665 44.5024793523277, 11.3580332026947 44.5024407437954)"
953,Precedente 31/12/2021,50.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.360937485005401, ""lat"": 44.524391544342301 }",CORTICELLA - DOZZA,22.99243188611167,Ciclabile,"LINESTRING (11.3610178822815 44.5244775382257, 11.3608570877293 44.5243055504589)"
752,Precedente 31/12/2021,146.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Borgo Panigale - Reno,"{ ""lon"": 11.289906849816319, ""lat"": 44.505124817036261 }",CASTELDEBOLE - PONTELUNGO,0.479429626198345,Pedonale-Ciclabile,"LINESTRING (11.289904070090936 44.505125651562714, 11.2899096295417 44.5051239825098)"
765,Precedente 31/12/2021,58.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.293580317076154, ""lat"": 44.517788611135359 }",BIRRA - BARGELLINO - LAVINO,31.11170744508336,Ciclabile,"LINESTRING (11.2935321540088 44.517653727726, 11.2935869042458 44.5177941363773, 11.2936197492677 44.5179262693376)"
1728,Precedente 31/12/2021,336.0,Ciclabile,corsia preferenziale bus/bici,Porto - Saragozza,"{ ""lon"": 11.34287345751445, ""lat"": 44.501527689348649 }",MARCONI,102.09801775113873,Ciclabile,"LINESTRING (11.342257738642 44.5016575625086, 11.3434891763869 44.5013978161887)"
1270,Precedente 31/12/2021,169.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.413900055615182, ""lat"": 44.511036463089837 }",SAN DONATO NUOVO,169.45892680668402,Ciclabile,"LINESTRING (11.4128700898482 44.5108470117068, 11.4131035309669 44.5108755758406, 11.4149274850161 44.5112416401172)"
1186,Precedente 31/12/2021,156.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.327182009148849, ""lat"": 44.51606639715984 }",BEVERARA,155.6263009335341,Ciclabile,"LINESTRING (11.3281467466797 44.5159759851613, 11.3279136722379 44.5160238979408, 11.3277557151037 44.5160460913229, 11.3276112551479 44.516060589012, 11.3274002499479 44.5160805703711, 11.3272983527173 44.5160941971935, 11.3271511495628 44.5160980335787, 11.3270493414906 44.5160861013218, 11.3269475329725 44.5160741689568, 11.3268518184557 44.5160703559612, 11.3267988363373 44.5160697910136, 11.3266310990755 44.5160781688737, 11.326316400224 44.5160961483264, 11.3262783375614 44.5160944534669, 11.3262123584256 44.5160859094578)"
1227,Precedente 31/12/2021,283.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Borgo Panigale - Reno,"{ ""lon"": 11.283201734531685, ""lat"": 44.502158026033207 }",CASTELDEBOLE - PONTELUNGO,283.45216713341364,Pedonale-Ciclabile,"LINESTRING (11.2833973513882 44.5030382860941, 11.2834433693812 44.5030146914559, 11.2835472079678 44.502944598864, 11.2835775129044 44.5029228851626, 11.2836238606811 44.5028926536028, 11.2836584183777 44.5028625354658, 11.2837054150259 44.5027972084233, 11.28372502093 44.50275343508, 11.2837640917261 44.502676876362, 11.2838107846137 44.5025721963935, 11.2838385049909 44.5024925369587, 11.28384498547 44.5024262714805, 11.2838345305939 44.5022514154599, 11.2838092839956 44.5021157575757, 11.2837875286759 44.5020695075073, 11.2837381353008 44.5020121371721, 11.2836241016212 44.5019249306772, 11.2835107147386 44.5018563992785, 11.2833703108927 44.5018113331886, 11.2833078082129 44.5018023212315, 11.283258317955 44.501799935832, 11.2830954264283 44.5018116776301, 11.2825753910208 44.5018667108687, 11.2823862767419 44.501900311164, 11.2822121155481 44.5019452898689, 11.2820592608109 44.502024881434, 11.2819651286499 44.5020825141177)"
